order_id,timestamp,market_id,account_id,side,price,quantity,action,label
O002118,2026-06-01 11:15:51,SP500-ABOVE-6000-JUN,ACCT017,buy,38,120,fill,clean
O002119,2026-06-01 11:15:54,PRES-2028-DEM,ACCT021,sell,44,139,cancel,clean
O002120,2026-06-01 11:15:57,SP500-ABOVE-6000-JUN,ACCT032,sell,64,98,cancel,clean
O002121,2026-06-01 11:16:00,PRES-2028-DEM,ACCT007,sell,34,92,cancel,clean
O002122,2026-06-01 11:16:03,PRES-2028-DEM,ACCT004,sell,53,134,fill,clean
O002123,2026-06-01 11:16:06,SP500-ABOVE-6000-JUN,ACCT028,sell,45,123,fill,clean
O002124,2026-06-01 11:16:09,PRES-2028-DEM,ACCT020,sell,63,56,cancel,clean
O002125,2026-06-01 11:16:12,SP500-ABOVE-6000-JUN,ACCT012,buy,57,90,fill,clean
O002126,2026-06-01 11:16:15,PRES-2028-DEM,ACCT020,buy,67,115,fill,clean
O002127,2026-06-01 11:16:18,FED-CUT-JUL26,ACCT011,buy,25,42,fill,clean
O002128,2026-06-01 11:16:21,FED-CUT-JUL26,ACCT026,sell,46,44,cancel,clean
O002129,2026-06-01 11:16:24,FED-CUT-JUL26,ACCT028,sell,50,50,fill,clean
O002130,2026-06-01 11:16:27,FED-CUT-JUL26,ACCT037,buy,51,57,fill,clean
O002131,2026-06-01 11:16:30,PRES-2028-DEM,ACCT038,buy,56,57,fill,clean
O002132,2026-06-01 11:16:33,PRES-2028-DEM,ACCT003,sell,43,83,fill,clean
O002133,2026-06-01 11:16:36,FED-CUT-JUL26,ACCT019,sell,46,56,cancel,clean
O002134,2026-06-01 11:16:39,SP500-ABOVE-6000-JUN,ACCT018,buy,50,109,fill,clean
O002135,2026-06-01 11:16:42,FED-CUT-JUL26,ACCT001,buy,42,67,fill,clean
O002136,2026-06-01 11:16:45,PRES-2028-DEM,ACCT018,sell,56,74,fill,clean
O002137,2026-06-01 11:16:48,SP500-ABOVE-6000-JUN,ACCT027,sell,62,9,fill,clean
O002138,2026-06-01 11:16:51,SP500-ABOVE-6000-JUN,ACCT005,sell,45,122,fill,clean
O002139,2026-06-01 11:16:54,FED-CUT-JUL26,ACCT012,buy,49,77,fill,clean
O002140,2026-06-01 11:16:57,PRES-2028-DEM,ACCT032,buy,45,44,fill,clean
O002141,2026-06-01 11:17:00,FED-CUT-JUL26,ACCT037,sell,36,3,fill,clean
O002142,2026-06-01 11:17:03,FED-CUT-JUL26,ACCT036,sell,38,146,fill,clean
O002143,2026-06-01 11:17:06,SP500-ABOVE-6000-JUN,ACCT001,buy,62,1,fill,clean
O002144,2026-06-01 11:17:09,PRES-2028-DEM,ACCT006,buy,42,101,cancel,clean
O002145,2026-06-01 11:17:12,PRES-2028-DEM,ACCT035,sell,36,20,fill,clean
O002146,2026-06-01 11:17:15,FED-CUT-JUL26,ACCT015,sell,51,117,fill,clean
O002147,2026-06-01 11:17:18,SP500-ABOVE-6000-JUN,ACCT035,buy,53,116,cancel,clean
O002148,2026-06-01 11:17:21,FED-CUT-JUL26,ACCT026,buy,35,142,cancel,clean
O002149,2026-06-01 11:17:24,PRES-2028-DEM,ACCT010,buy,46,116,fill,clean
O002150,2026-06-01 11:17:27,SP500-ABOVE-6000-JUN,ACCT003,sell,48,117,fill,clean
O002151,2026-06-01 11:17:30,SP500-ABOVE-6000-JUN,ACCT022,buy,58,10,fill,clean
O002152,2026-06-01 11:17:33,PRES-2028-DEM,ACCT026,buy,41,124,fill,clean
O002153,2026-06-01 11:17:36,SP500-ABOVE-6000-JUN,ACCT012,buy,37,108,fill,clean
O002154,2026-06-01 11:17:39,FED-CUT-JUL26,ACCT022,sell,33,56,fill,clean
O002155,2026-06-01 11:17:42,FED-CUT-JUL26,ACCT020,buy,63,44,fill,clean
O002156,2026-06-01 11:17:45,SP500-ABOVE-6000-JUN,ACCT002,sell,14,78,fill,clean
O002157,2026-06-01 11:17:48,PRES-2028-DEM,ACCT035,buy,56,103,fill,clean
O002158,2026-06-01 11:17:51,FED-CUT-JUL26,ACCT011,sell,54,148,cancel,clean
O002159,2026-06-01 11:17:54,SP500-ABOVE-6000-JUN,ACCT037,buy,70,138,cancel,clean
O002160,2026-06-01 11:17:57,FED-CUT-JUL26,ACCT030,buy,65,24,fill,clean
O002161,2026-06-01 11:18:00,PRES-2028-DEM,ACCT038,sell,40,75,fill,clean
O002162,2026-06-01 11:18:03,PRES-2028-DEM,ACCT020,sell,33,5,fill,clean
O002163,2026-06-01 11:18:06,FED-CUT-JUL26,ACCT040,buy,48,88,cancel,clean
O002164,2026-06-01 11:18:09,FED-CUT-JUL26,ACCT015,sell,79,144,cancel,clean
O002165,2026-06-01 11:18:12,SP500-ABOVE-6000-JUN,ACCT035,sell,32,29,fill,clean
O002166,2026-06-01 11:18:15,SP500-ABOVE-6000-JUN,ACCT022,buy,27,136,fill,clean
O002167,2026-06-01 11:18:18,PRES-2028-DEM,ACCT022,buy,42,1,fill,clean
O002168,2026-06-01 11:18:21,FED-CUT-JUL26,ACCT003,sell,54,115,cancel,clean
O002169,2026-06-01 11:18:24,PRES-2028-DEM,ACCT011,sell,47,103,fill,clean
O002170,2026-06-01 11:18:27,PRES-2028-DEM,ACCT034,sell,44,84,cancel,clean
O002171,2026-06-01 11:18:30,PRES-2028-DEM,ACCT030,buy,61,71,fill,clean
O002172,2026-06-01 11:18:33,FED-CUT-JUL26,ACCT011,buy,57,121,fill,clean
O002173,2026-06-01 11:18:36,PRES-2028-DEM,ACCT030,buy,51,15,fill,clean
O002174,2026-06-01 11:18:39,PRES-2028-DEM,ACCT021,buy,28,98,fill,clean
O002175,2026-06-01 11:18:42,PRES-2028-DEM,ACCT012,buy,49,3,cancel,clean
O002176,2026-06-01 11:18:45,FED-CUT-JUL26,ACCT038,buy,70,24,cancel,clean
O002177,2026-06-01 11:18:48,PRES-2028-DEM,ACCT026,sell,51,16,fill,clean
O002178,2026-06-01 11:18:51,FED-CUT-JUL26,ACCT009,sell,64,79,fill,clean
O002179,2026-06-01 11:18:54,FED-CUT-JUL26,ACCT018,sell,70,5,cancel,clean
O002180,2026-06-01 11:18:57,FED-CUT-JUL26,ACCT016,sell,48,133,fill,clean
O002181,2026-06-01 11:19:00,SP500-ABOVE-6000-JUN,ACCT003,sell,56,98,fill,clean
O002182,2026-06-01 11:19:03,FED-CUT-JUL26,ACCT024,buy,47,149,fill,clean
O002183,2026-06-01 11:19:06,FED-CUT-JUL26,ACCT011,buy,20,106,fill,clean
O002184,2026-06-01 11:19:09,PRES-2028-DEM,ACCT013,buy,52,89,fill,clean
O002185,2026-06-01 11:19:12,SP500-ABOVE-6000-JUN,ACCT021,buy,39,142,cancel,clean
O002186,2026-06-01 11:19:15,FED-CUT-JUL26,ACCT028,sell,53,4,fill,clean
O002187,2026-06-01 11:19:18,PRES-2028-DEM,ACCT021,buy,62,52,fill,clean
O002188,2026-06-01 11:19:21,SP500-ABOVE-6000-JUN,ACCT001,buy,68,18,fill,clean
O002189,2026-06-01 11:19:24,PRES-2028-DEM,ACCT015,sell,63,9,cancel,clean
O002190,2026-06-01 11:19:27,SP500-ABOVE-6000-JUN,ACCT010,sell,55,140,fill,clean
O002191,2026-06-01 11:19:30,PRES-2028-DEM,ACCT011,sell,45,35,fill,clean
O002192,2026-06-01 11:19:33,PRES-2028-DEM,ACCT022,buy,46,60,fill,clean
O002193,2026-06-01 11:19:36,FED-CUT-JUL26,ACCT037,buy,48,140,cancel,clean
O002194,2026-06-01 11:19:39,PRES-2028-DEM,ACCT016,sell,44,1,fill,clean
O002195,2026-06-01 11:19:42,FED-CUT-JUL26,ACCT019,buy,45,2,fill,clean
O002196,2026-06-01 11:19:45,FED-CUT-JUL26,ACCT031,buy,54,81,cancel,clean
O002197,2026-06-01 11:19:48,PRES-2028-DEM,ACCT032,buy,50,90,fill,clean
O002198,2026-06-01 11:19:51,FED-CUT-JUL26,ACCT040,sell,42,150,fill,clean
O002199,2026-06-01 11:19:54,PRES-2028-DEM,ACCT020,buy,49,48,cancel,clean
O002200,2026-06-01 11:19:57,FED-CUT-JUL26,ACCT028,sell,66,7,fill,clean
O002201,2026-06-01 11:20:00,SP500-ABOVE-6000-JUN,ACCT027,sell,39,83,fill,clean
O002202,2026-06-01 11:20:03,SP500-ABOVE-6000-JUN,ACCT031,buy,25,62,cancel,clean
O002203,2026-06-01 11:20:06,PRES-2028-DEM,ACCT003,sell,57,19,fill,clean
O002204,2026-06-01 11:20:09,FED-CUT-JUL26,ACCT029,sell,62,67,fill,clean
O002205,2026-06-01 11:20:12,SP500-ABOVE-6000-JUN,ACCT031,sell,67,1,fill,clean
O002206,2026-06-01 11:20:15,PRES-2028-DEM,ACCT020,sell,36,31,fill,clean
O002207,2026-06-01 11:20:18,PRES-2028-DEM,ACCT035,buy,41,7,fill,clean
O002208,2026-06-01 11:20:21,SP500-ABOVE-6000-JUN,ACCT033,buy,29,96,cancel,clean
O002209,2026-06-01 11:20:24,SP500-ABOVE-6000-JUN,ACCT035,sell,41,139,fill,clean
O002210,2026-06-01 11:20:27,FED-CUT-JUL26,ACCT039,sell,43,53,cancel,clean
O002211,2026-06-01 11:20:30,SP500-ABOVE-6000-JUN,ACCT020,sell,43,68,cancel,clean
O002212,2026-06-01 11:20:33,SP500-ABOVE-6000-JUN,ACCT003,sell,27,44,fill,clean
O002213,2026-06-01 11:20:36,SP500-ABOVE-6000-JUN,ACCT006,buy,44,24,fill,clean
O002214,2026-06-01 11:20:39,PRES-2028-DEM,ACCT022,buy,58,42,cancel,clean
O002215,2026-06-01 11:20:42,PRES-2028-DEM,ACCT011,sell,61,38,fill,clean
O002216,2026-06-01 11:20:45,PRES-2028-DEM,ACCT019,sell,37,123,cancel,clean
O002217,2026-06-01 11:20:48,PRES-2028-DEM,ACCT019,buy,37,100,cancel,clean
O002218,2026-06-01 11:20:51,SP500-ABOVE-6000-JUN,ACCT027,sell,34,34,cancel,clean
O002219,2026-06-01 11:20:54,PRES-2028-DEM,ACCT001,buy,34,36,cancel,clean
O002220,2026-06-01 11:20:57,PRES-2028-DEM,ACCT014,buy,51,100,fill,clean
O002221,2026-06-01 11:21:00,PRES-2028-DEM,ACCT001,sell,52,95,fill,clean
O002222,2026-06-01 11:21:03,SP500-ABOVE-6000-JUN,ACCT014,buy,39,12,fill,clean
O002223,2026-06-01 11:21:06,PRES-2028-DEM,ACCT022,sell,44,41,fill,clean
O002224,2026-06-01 11:21:09,FED-CUT-JUL26,ACCT026,buy,53,11,fill,clean
O002225,2026-06-01 11:21:12,SP500-ABOVE-6000-JUN,ACCT019,sell,56,83,fill,clean
O002226,2026-06-01 11:21:15,FED-CUT-JUL26,ACCT022,sell,52,58,fill,clean
O002227,2026-06-01 11:21:18,PRES-2028-DEM,ACCT023,sell,45,136,fill,clean
O002228,2026-06-01 11:21:21,FED-CUT-JUL26,ACCT008,buy,49,127,fill,clean
O002229,2026-06-01 11:21:24,PRES-2028-DEM,ACCT009,sell,56,80,fill,clean
O002230,2026-06-01 11:21:27,PRES-2028-DEM,ACCT002,sell,72,34,fill,clean
O002231,2026-06-01 11:21:30,PRES-2028-DEM,ACCT029,buy,53,59,fill,clean
O002232,2026-06-01 11:21:33,SP500-ABOVE-6000-JUN,ACCT034,sell,50,113,fill,clean
O002233,2026-06-01 11:21:36,FED-CUT-JUL26,ACCT029,sell,54,146,fill,clean
O002234,2026-06-01 11:21:39,SP500-ABOVE-6000-JUN,ACCT038,sell,38,14,fill,clean
O002235,2026-06-01 11:21:42,FED-CUT-JUL26,ACCT020,sell,48,104,fill,clean
O002236,2026-06-01 11:21:45,FED-CUT-JUL26,ACCT017,sell,39,144,fill,clean
O002237,2026-06-01 11:21:48,SP500-ABOVE-6000-JUN,ACCT031,sell,46,23,fill,clean
O002238,2026-06-01 11:21:51,PRES-2028-DEM,ACCT032,sell,47,62,fill,clean
O002239,2026-06-01 11:21:54,PRES-2028-DEM,ACCT017,sell,67,11,fill,clean
O002240,2026-06-01 11:21:57,SP500-ABOVE-6000-JUN,ACCT040,sell,57,48,fill,clean
O002241,2026-06-01 11:22:00,FED-CUT-JUL26,ACCT003,buy,36,35,fill,clean
O002242,2026-06-01 11:22:03,PRES-2028-DEM,ACCT040,sell,60,49,fill,clean
O002243,2026-06-01 11:22:06,PRES-2028-DEM,ACCT039,buy,57,135,fill,clean
O002244,2026-06-01 11:22:09,SP500-ABOVE-6000-JUN,ACCT022,sell,59,33,cancel,clean
O002245,2026-06-01 11:22:12,PRES-2028-DEM,ACCT036,buy,57,57,fill,clean
O002246,2026-06-01 11:22:15,PRES-2028-DEM,ACCT010,sell,49,33,fill,clean
O002247,2026-06-01 11:22:18,FED-CUT-JUL26,ACCT026,sell,54,77,cancel,clean
O002248,2026-06-01 11:22:21,PRES-2028-DEM,ACCT022,buy,60,81,fill,clean
O002249,2026-06-01 11:22:24,SP500-ABOVE-6000-JUN,ACCT004,sell,46,34,cancel,clean
O002250,2026-06-01 11:22:27,FED-CUT-JUL26,ACCT030,sell,53,108,fill,clean
O002251,2026-06-01 11:22:30,SP500-ABOVE-6000-JUN,ACCT013,sell,48,131,fill,clean
O002252,2026-06-01 11:22:33,FED-CUT-JUL26,ACCT021,sell,43,125,fill,clean
O002253,2026-06-01 11:22:36,PRES-2028-DEM,ACCT039,sell,34,20,fill,clean
O002254,2026-06-01 11:22:39,SP500-ABOVE-6000-JUN,ACCT019,buy,54,54,fill,clean
O002255,2026-06-01 11:22:42,FED-CUT-JUL26,ACCT007,sell,56,34,fill,clean
O002256,2026-06-01 11:22:45,SP500-ABOVE-6000-JUN,ACCT022,buy,26,74,fill,clean
O002257,2026-06-01 11:22:48,FED-CUT-JUL26,ACCT011,sell,51,36,cancel,clean
O002258,2026-06-01 11:22:51,SP500-ABOVE-6000-JUN,ACCT026,sell,46,119,cancel,clean
O002259,2026-06-01 11:22:54,SP500-ABOVE-6000-JUN,ACCT014,buy,33,116,fill,clean
O002260,2026-06-01 11:22:57,SP500-ABOVE-6000-JUN,ACCT034,sell,63,13,fill,clean
O002261,2026-06-01 11:23:00,PRES-2028-DEM,ACCT026,sell,44,7,cancel,clean
O002262,2026-06-01 11:23:03,FED-CUT-JUL26,ACCT035,buy,34,62,cancel,clean
O002263,2026-06-01 11:23:06,SP500-ABOVE-6000-JUN,ACCT027,buy,70,22,fill,clean
O002264,2026-06-01 11:23:09,PRES-2028-DEM,ACCT018,sell,55,85,fill,clean
O002265,2026-06-01 11:23:12,SP500-ABOVE-6000-JUN,ACCT012,buy,67,66,fill,clean
O002266,2026-06-01 11:23:15,FED-CUT-JUL26,ACCT019,buy,58,15,fill,clean
O002267,2026-06-01 11:23:18,FED-CUT-JUL26,ACCT017,sell,55,18,cancel,clean
O002268,2026-06-01 11:23:21,SP500-ABOVE-6000-JUN,ACCT035,sell,49,110,fill,clean
O002269,2026-06-01 11:23:24,PRES-2028-DEM,ACCT027,buy,35,50,fill,clean
O002270,2026-06-01 11:23:27,SP500-ABOVE-6000-JUN,ACCT012,buy,56,12,cancel,clean
O002271,2026-06-01 11:23:30,FED-CUT-JUL26,ACCT014,buy,40,69,fill,clean
O002272,2026-06-01 11:23:33,PRES-2028-DEM,ACCT009,sell,32,70,fill,clean
O002273,2026-06-01 11:23:36,PRES-2028-DEM,ACCT020,buy,57,82,cancel,clean
O002274,2026-06-01 11:23:39,FED-CUT-JUL26,ACCT033,sell,38,4,fill,clean
O002275,2026-06-01 11:23:42,FED-CUT-JUL26,ACCT028,buy,52,1,fill,clean
O002276,2026-06-01 11:23:45,SP500-ABOVE-6000-JUN,ACCT023,buy,69,136,fill,clean
O002277,2026-06-01 11:23:48,PRES-2028-DEM,ACCT020,buy,72,40,fill,clean
O002278,2026-06-01 11:23:51,PRES-2028-DEM,ACCT024,sell,38,94,cancel,clean
O002279,2026-06-01 11:23:54,PRES-2028-DEM,ACCT001,buy,48,129,fill,clean
O002280,2026-06-01 11:23:57,SP500-ABOVE-6000-JUN,ACCT037,buy,65,108,fill,clean
O002281,2026-06-01 11:24:00,SP500-ABOVE-6000-JUN,ACCT040,sell,47,72,fill,clean
O002282,2026-06-01 11:24:03,FED-CUT-JUL26,ACCT025,buy,46,104,fill,clean
O002283,2026-06-01 11:24:06,SP500-ABOVE-6000-JUN,ACCT035,sell,74,129,fill,clean
O002284,2026-06-01 11:24:09,PRES-2028-DEM,ACCT010,sell,36,61,fill,clean
O002285,2026-06-01 11:24:12,SP500-ABOVE-6000-JUN,ACCT011,buy,45,59,fill,clean
O002286,2026-06-01 11:24:15,SP500-ABOVE-6000-JUN,ACCT035,sell,29,115,fill,clean
O002287,2026-06-01 11:24:18,SP500-ABOVE-6000-JUN,ACCT029,buy,48,108,fill,clean
O002288,2026-06-01 11:24:21,FED-CUT-JUL26,ACCT014,sell,44,119,fill,clean
O002289,2026-06-01 11:24:24,FED-CUT-JUL26,ACCT033,sell,64,100,fill,clean
O002290,2026-06-01 11:24:27,SP500-ABOVE-6000-JUN,ACCT010,buy,64,5,fill,clean
O002291,2026-06-01 11:24:30,FED-CUT-JUL26,ACCT039,buy,62,8,fill,clean
O002292,2026-06-01 11:24:33,FED-CUT-JUL26,ACCT033,buy,39,35,cancel,clean
O002293,2026-06-01 11:24:36,PRES-2028-DEM,ACCT004,buy,43,117,fill,clean
O002294,2026-06-01 11:24:39,PRES-2028-DEM,ACCT018,buy,46,131,fill,clean
O002295,2026-06-01 11:24:42,FED-CUT-JUL26,ACCT027,buy,34,126,fill,clean
O002296,2026-06-01 11:24:45,SP500-ABOVE-6000-JUN,ACCT023,sell,34,115,fill,clean
O002297,2026-06-01 11:24:48,FED-CUT-JUL26,ACCT021,buy,29,85,fill,clean
O002298,2026-06-01 11:24:51,PRES-2028-DEM,ACCT040,sell,47,57,fill,clean
O002299,2026-06-01 11:24:54,SP500-ABOVE-6000-JUN,ACCT005,buy,53,80,fill,clean
O002300,2026-06-01 11:24:57,FED-CUT-JUL26,ACCT013,buy,21,103,fill,clean
O002301,2026-06-01 11:25:00,FED-CUT-JUL26,ACCT038,buy,41,113,cancel,clean
O002302,2026-06-01 11:25:03,FED-CUT-JUL26,ACCT018,sell,44,92,fill,clean
O002303,2026-06-01 11:25:06,FED-CUT-JUL26,ACCT028,buy,47,110,cancel,clean
O002304,2026-06-01 11:25:09,PRES-2028-DEM,ACCT032,buy,56,130,fill,clean
O002305,2026-06-01 11:25:12,PRES-2028-DEM,ACCT029,buy,46,60,fill,clean
O002306,2026-06-01 11:25:15,FED-CUT-JUL26,ACCT020,sell,43,42,cancel,clean
O002307,2026-06-01 11:25:18,PRES-2028-DEM,ACCT036,buy,61,89,fill,clean
O002308,2026-06-01 11:25:21,FED-CUT-JUL26,ACCT020,buy,39,75,cancel,clean
O002309,2026-06-01 11:25:24,FED-CUT-JUL26,ACCT006,sell,55,125,fill,clean
O002310,2026-06-01 11:25:27,SP500-ABOVE-6000-JUN,ACCT005,buy,50,132,fill,clean
O002311,2026-06-01 11:25:30,FED-CUT-JUL26,ACCT020,buy,59,71,fill,clean
O002312,2026-06-01 11:25:33,FED-CUT-JUL26,ACCT019,sell,65,7,cancel,clean
O002313,2026-06-01 11:25:36,PRES-2028-DEM,ACCT002,buy,47,39,fill,clean
O002314,2026-06-01 11:25:39,SP500-ABOVE-6000-JUN,ACCT036,buy,42,49,fill,clean
O002315,2026-06-01 11:25:42,FED-CUT-JUL26,ACCT005,sell,43,1,fill,clean
O002316,2026-06-01 11:25:45,FED-CUT-JUL26,ACCT009,buy,71,57,fill,clean
O002317,2026-06-01 11:25:48,SP500-ABOVE-6000-JUN,ACCT036,sell,65,57,cancel,clean
O002318,2026-06-01 11:25:51,FED-CUT-JUL26,ACCT010,sell,44,78,fill,clean
O002319,2026-06-01 11:25:54,FED-CUT-JUL26,ACCT005,sell,65,118,fill,clean
O002320,2026-06-01 11:25:57,FED-CUT-JUL26,ACCT036,buy,45,99,fill,clean
O002321,2026-06-01 11:26:00,PRES-2028-DEM,ACCT040,sell,56,86,fill,clean
O002322,2026-06-01 11:26:03,PRES-2028-DEM,ACCT039,sell,39,12,fill,clean
O002323,2026-06-01 11:26:06,SP500-ABOVE-6000-JUN,ACCT014,buy,46,70,cancel,clean
O002324,2026-06-01 11:26:09,SP500-ABOVE-6000-JUN,ACCT020,buy,53,121,cancel,clean
O002325,2026-06-01 11:26:12,PRES-2028-DEM,ACCT031,sell,45,75,fill,clean
O002326,2026-06-01 11:26:15,PRES-2028-DEM,ACCT038,sell,55,82,fill,clean
O002327,2026-06-01 11:26:18,PRES-2028-DEM,ACCT028,sell,50,109,fill,clean
O002328,2026-06-01 11:26:21,PRES-2028-DEM,ACCT016,sell,36,22,fill,clean
O002329,2026-06-01 11:26:24,SP500-ABOVE-6000-JUN,ACCT035,sell,52,106,fill,clean
O002330,2026-06-01 11:26:27,PRES-2028-DEM,ACCT040,buy,45,104,fill,clean
O002331,2026-06-01 11:26:30,FED-CUT-JUL26,ACCT010,buy,64,110,cancel,clean
O002332,2026-06-01 11:26:33,SP500-ABOVE-6000-JUN,ACCT013,buy,41,4,fill,clean
O002333,2026-06-01 11:26:36,PRES-2028-DEM,ACCT002,sell,60,84,cancel,clean
O002334,2026-06-01 11:26:39,PRES-2028-DEM,ACCT027,sell,44,123,fill,clean
O002335,2026-06-01 11:26:42,FED-CUT-JUL26,ACCT026,buy,64,109,cancel,clean
O002336,2026-06-01 11:26:45,PRES-2028-DEM,ACCT021,buy,66,60,cancel,clean
O002337,2026-06-01 11:26:48,SP500-ABOVE-6000-JUN,ACCT007,buy,46,12,cancel,clean
O002338,2026-06-01 11:26:51,PRES-2028-DEM,ACCT015,buy,48,45,fill,clean
O002339,2026-06-01 11:26:54,SP500-ABOVE-6000-JUN,ACCT027,sell,43,73,fill,clean
O002340,2026-06-01 11:26:57,PRES-2028-DEM,ACCT001,sell,49,45,fill,clean
O002341,2026-06-01 11:27:00,SP500-ABOVE-6000-JUN,ACCT028,buy,69,117,fill,clean
O002342,2026-06-01 11:27:03,FED-CUT-JUL26,ACCT040,buy,37,121,cancel,clean
O002343,2026-06-01 11:27:06,FED-CUT-JUL26,ACCT022,sell,56,145,cancel,clean
O002344,2026-06-01 11:27:09,FED-CUT-JUL26,ACCT027,sell,47,77,fill,clean
O002345,2026-06-01 11:27:12,FED-CUT-JUL26,ACCT019,buy,73,114,cancel,clean
O002346,2026-06-01 11:27:15,FED-CUT-JUL26,ACCT009,sell,32,148,fill,clean
O002347,2026-06-01 11:27:18,FED-CUT-JUL26,ACCT038,sell,73,39,fill,clean
O002348,2026-06-01 11:27:21,FED-CUT-JUL26,ACCT036,buy,61,58,fill,clean
O002349,2026-06-01 11:27:24,PRES-2028-DEM,ACCT027,buy,45,26,fill,clean
O002350,2026-06-01 11:27:27,SP500-ABOVE-6000-JUN,ACCT007,sell,43,91,cancel,clean
O002351,2026-06-01 11:27:30,SP500-ABOVE-6000-JUN,ACCT006,sell,65,8,fill,clean
O002352,2026-06-01 11:27:33,FED-CUT-JUL26,ACCT007,buy,53,71,fill,clean
O002353,2026-06-01 11:27:36,FED-CUT-JUL26,ACCT037,sell,48,54,fill,clean
O002354,2026-06-01 11:27:39,PRES-2028-DEM,ACCT012,sell,34,83,fill,clean
O002355,2026-06-01 11:27:42,PRES-2028-DEM,ACCT013,buy,62,28,fill,clean
O002356,2026-06-01 11:27:45,SP500-ABOVE-6000-JUN,ACCT008,buy,50,47,fill,clean
O002357,2026-06-01 11:27:48,SP500-ABOVE-6000-JUN,ACCT027,buy,47,141,fill,clean
O002358,2026-06-01 11:27:51,FED-CUT-JUL26,ACCT023,buy,53,147,fill,clean
O002359,2026-06-01 11:27:54,FED-CUT-JUL26,ACCT015,buy,38,60,fill,clean
O002360,2026-06-01 11:27:57,FED-CUT-JUL26,ACCT035,sell,43,26,fill,clean
O002361,2026-06-01 11:28:00,SP500-ABOVE-6000-JUN,ACCT039,sell,52,56,fill,clean
O002362,2026-06-01 11:28:03,FED-CUT-JUL26,ACCT004,buy,51,80,fill,clean
O002363,2026-06-01 11:28:06,PRES-2028-DEM,ACCT026,buy,45,140,cancel,clean
O002364,2026-06-01 11:28:09,SP500-ABOVE-6000-JUN,ACCT017,buy,44,129,cancel,clean
O002365,2026-06-01 11:28:12,FED-CUT-JUL26,ACCT013,sell,56,20,fill,clean
O002366,2026-06-01 11:28:15,SP500-ABOVE-6000-JUN,ACCT035,buy,49,98,fill,clean
O002367,2026-06-01 11:28:18,FED-CUT-JUL26,ACCT009,buy,30,26,fill,clean
O002368,2026-06-01 11:28:21,FED-CUT-JUL26,ACCT019,buy,62,24,fill,clean
O002369,2026-06-01 11:28:24,SP500-ABOVE-6000-JUN,ACCT028,buy,73,122,cancel,clean
O002370,2026-06-01 11:28:27,FED-CUT-JUL26,ACCT036,buy,62,21,fill,clean
O002371,2026-06-01 11:28:30,SP500-ABOVE-6000-JUN,ACCT011,sell,46,64,fill,clean
O002372,2026-06-01 11:28:33,PRES-2028-DEM,ACCT014,sell,46,85,fill,clean
O002373,2026-06-01 11:28:36,SP500-ABOVE-6000-JUN,ACCT011,sell,57,83,fill,clean
O002374,2026-06-01 11:28:39,SP500-ABOVE-6000-JUN,ACCT032,sell,49,17,cancel,clean
O002375,2026-06-01 11:28:42,FED-CUT-JUL26,ACCT025,sell,40,73,fill,clean
O002376,2026-06-01 11:28:45,SP500-ABOVE-6000-JUN,ACCT029,sell,51,90,cancel,clean
O002377,2026-06-01 11:28:48,FED-CUT-JUL26,ACCT006,sell,60,117,fill,clean
O002378,2026-06-01 11:28:51,FED-CUT-JUL26,ACCT002,sell,51,11,fill,clean
O002379,2026-06-01 11:28:54,SP500-ABOVE-6000-JUN,ACCT017,buy,48,11,cancel,clean
O002380,2026-06-01 11:28:57,SP500-ABOVE-6000-JUN,ACCT035,sell,49,16,fill,clean
O002381,2026-06-01 11:29:00,PRES-2028-DEM,ACCT033,buy,49,29,fill,clean
O002382,2026-06-01 11:29:03,SP500-ABOVE-6000-JUN,ACCT019,buy,65,4,fill,clean
O002383,2026-06-01 11:29:06,FED-CUT-JUL26,ACCT001,buy,48,70,fill,clean
O002384,2026-06-01 11:29:09,SP500-ABOVE-6000-JUN,ACCT008,buy,56,64,fill,clean
O002385,2026-06-01 11:29:12,PRES-2028-DEM,ACCT034,buy,68,34,cancel,clean
O002386,2026-06-01 11:29:15,PRES-2028-DEM,ACCT036,sell,62,11,fill,clean
O002387,2026-06-01 11:29:18,FED-CUT-JUL26,ACCT020,buy,55,27,fill,clean
O002388,2026-06-01 11:29:21,SP500-ABOVE-6000-JUN,ACCT017,buy,65,74,fill,clean
O002389,2026-06-01 11:29:24,FED-CUT-JUL26,ACCT006,buy,33,131,fill,clean
O002390,2026-06-01 11:29:27,SP500-ABOVE-6000-JUN,ACCT030,buy,63,143,fill,clean
O002391,2026-06-01 11:29:30,PRES-2028-DEM,ACCT016,sell,67,104,fill,clean
O002392,2026-06-01 11:29:33,PRES-2028-DEM,ACCT002,sell,40,140,cancel,clean
O002393,2026-06-01 11:29:36,PRES-2028-DEM,ACCT023,sell,35,40,fill,clean
O002394,2026-06-01 11:29:39,SP500-ABOVE-6000-JUN,ACCT030,sell,63,62,fill,clean
O002395,2026-06-01 11:29:42,FED-CUT-JUL26,ACCT027,sell,46,24,cancel,clean
O002396,2026-06-01 11:29:45,FED-CUT-JUL26,ACCT015,sell,74,6,fill,clean
O002397,2026-06-01 11:29:48,PRES-2028-DEM,ACCT018,sell,45,78,fill,clean
O002398,2026-06-01 11:29:51,FED-CUT-JUL26,ACCT016,buy,29,37,cancel,clean
O002399,2026-06-01 11:29:54,PRES-2028-DEM,ACCT009,sell,48,79,fill,clean
